pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9,pixel10,pixel11,pixel12,pixel13,pixel14,pixel15,pixel16,pixel17,pixel18,pixel19,pixel20,pixel21,pixel22,pixel23,pixel24,pixel25,pixel26,pixel27,pixel28,pixel29,pixel30,pixel31,pixel32,pixel33,pixel34,pixel35,pixel36,pixel37,pixel38,pixel39,pixel40,pixel41,pixel42,pixel43,pixel44,pixel45,pixel46,pixel47,pixel48,pixel49,pixel50,pixel51,pixel52,pixel53,pixel54,pixel55,pixel56,pixel57,pixel58,pixel59,pixel60,pixel61,pixel62,pixel63,pixel64,pixel65,pixel66,pixel67,pixel68,pixel69,pixel70,pixel71,pixel72,pixel73,pixel74,pixel75,pixel76,pixel77,pixel78,pixel79,pixel80,pixel81,pixel82,pixel83,pixel84,pixel85,pixel86,pixel87,pixel88,pixel89,pixel90,pixel91,pixel92,pixel93,pixel94,pixel95,pixel96,pixel97,pixel98,pixel99,pixel100,pixel101,pixel102,pixel103,pixel104,pixel105,pixel106,pixel107,pixel108,pixel109,pixel110,pixel111,pixel112,pixel113,pixel114,pixel115,pixel116,pixel117,pixel118,pixel119,pixel120,pixel121,pixel122,pixel123,pixel124,pixel125,pixel126,pixel127,pixel128,pixel129,pixel130,pixel131,pixel132,pixel133,pixel134,pixel135,pixel136,pixel137,pixel138,pixel139,pixel140,pixel141,pixel142,pixel143,pixel144,pixel145,pixel146,pixel147,pixel148,pixel149,pixel150,pixel151,pixel152,pixel153,pixel154,pixel155,pixel156,pixel157,pixel158,pixel159,pixel160,pixel161,pixel162,pixel163,pixel164,pixel165,pixel166,pixel167,pixel168,pixel169,pixel170,pixel171,pixel172,pixel173,pixel174,pixel175,pixel176,pixel177,pixel178,pixel179,pixel180,pixel181,pixel182,pixel183,pixel184,pixel185,pixel186,pixel187,pixel188,pixel189,pixel190,pixel191,pixel192,pixel193,pixel194,pixel195,pixel196,pixel197,pixel198,pixel199,pixel200,pixel201,pixel202,pixel203,pixel204,pixel205,pixel206,pixel207,pixel208,pixel209,pixel210,pixel211,pixel212,pixel213,pixel214,pixel215,pixel216,pixel217,pixel218,pixel219,pixel220,pixel221,pixel222,pixel223,pixel224,pixel225,pixel226,pixel227,pixel228,pixel229,pixel230,pixel231,pixel232,pixel233,pixel234,pixel235,pixel236,pixel237,pixel238,pixel239,pixel240,pixel241,pixel242,pixel243,pixel244,pixel245,pixel246,pixel247,pixel248,pixel249,pixel250,pixel251,pixel252,pixel253,pixel254,pixel255,pixel256,pixel257,pixel258,pixel259,pixel260,pixel261,pixel262,pixel263,pixel264,pixel265,pixel266,pixel267,pixel268,pixel269,pixel270,pixel271,pixel272,pixel273,pixel274,pixel275,pixel276,pixel277,pixel278,pixel279,pixel280,pixel281,pixel282,pixel283,pixel284,pixel285,pixel286,pixel287,pixel288,pixel289,pixel290,pixel291,pixel292,pixel293,pixel294,pixel295,pixel296,pixel297,pixel298,pixel299,pixel300,pixel301,pixel302,pixel303,pixel304,pixel305,pixel306,pixel307,pixel308,pixel309,pixel310,pixel311,pixel312,pixel313,pixel314,pixel315,pixel316,pixel317,pixel318,pixel319,pixel320,pixel321,pixel322,pixel323,pixel324,pixel325,pixel326,pixel327,pixel328,pixel329,pixel330,pixel331,pixel332,pixel333,pixel334,pixel335,pixel336,pixel337,pixel338,pixel339,pixel340,pixel341,pixel342,pixel343,pixel344,pixel345,pixel346,pixel347,pixel348,pixel349,pixel350,pixel351,pixel352,pixel353,pixel354,pixel355,pixel356,pixel357,pixel358,pixel359,pixel360,pixel361,pixel362,pixel363,pixel364,pixel365,pixel366,pixel367,pixel368,pixel369,pixel370,pixel371,pixel372,pixel373,pixel374,pixel375,pixel376,pixel377,pixel378,pixel379,pixel380,pixel381,pixel382,pixel383,pixel384,pixel385,pixel386,pixel387,pixel388,pixel389,pixel390,pixel391,pixel392,pixel393,pixel394,pixel395,pixel396,pixel397,pixel398,pixel399,pixel400,isOne,isTwo,isThree,isFour,isFive
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,254,250,255,255,252,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,254,253,254,253,253,255,255,255,255,255,255,255,255,255,255,255,255,255,255,68,73,74,254,254,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,220,255,253,253,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,102,145,108,254,254,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,254,186,235,255,252,255,255,255,255,255,255,255,255,255,255,255,254,255,242,203,251,228,214,255,252,255,255,255,255,255,255,255,255,255,255,255,254,254,250,148,252,69,254,255,253,255,255,255,255,255,255,255,255,255,255,255,253,254,253,253,255,254,255,255,252,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,1
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,252,250,252,251,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,254,93,77,250,251,255,255,255,255,255,255,255,255,255,255,255,255,255,255,253,253,29,251,253,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,253,254,21,1,99,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,253,254,254,254,98,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,253,254,21,1,99,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,1
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,255,255,253,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,254,254,255,254,251,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,251,46,76,208,252,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,164,239,255,253,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,253,168,250,110,246,252,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,254,254,214,219,253,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,255,254,37,254,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,210,131,106,248,254,252,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,253,254,251,253,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,1
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,222,133,133,132,242,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,186,98,252,254,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,189,103,253,252,248,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,188,4,101,3,211,255,255,255,255,255,255,255,255,255,255,255,255,255,255,253,255,252,254,128,155,255,255,255,255,255,255,255,255,255,255,255,255,255,255,252,189,38,254,115,152,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,221,1,168,3,216,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,253,250,248,250,252,255,255,255,255,255,255,255,255,255,255,255,255,255,255,253,254,253,254,254,252,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,1
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,252,168,135,133,250,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,251,51,253,252,253,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,254,34,254,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,250,253,106,153,32,247,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,252,247,189,139,255,255,255,255,255,255,255,255,255,255,255,255,255,253,250,252,183,253,78,232,255,255,255,255,255,255,255,255,255,255,255,255,255,254,254,254,172,84,200,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,255,251,255,255,250,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,254,255,254,253,252,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,1
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,253,252,255,253,249,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,31,33,35,254,251,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,253,253,253,254,252,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,135,103,213,254,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,254,255,101,254,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,252,254,254,102,254,249,255,255,255,255,255,255,255,255,255,255,255,255,255,255,252,169,171,187,253,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,253,255,254,254,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,252,252,253,253,252,253,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,1
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,254,254,252,253,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,253,251,31,33,98,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,253,254,254,254,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,253,253,152,152,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,254,252,252,254,176,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,253,253,255,254,176,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,86,172,137,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,253,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,253,253,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,1
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,101,170,134,104,86,95,239,255,255,255,255,255,255,255,255,255,255,255,255,253,40,107,164,195,212,214,253,255,255,255,255,255,255,255,255,255,255,255,255,255,62,212,255,227,146,129,241,255,255,255,255,255,255,255,255,255,255,255,255,255,72,193,127,50,143,83,158,255,255,255,255,255,255,255,255,255,255,255,255,255,102,30,116,245,248,52,205,255,255,255,255,255,255,255,255,255,255,255,255,255,224,199,254,126,74,113,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,225,187,252,255,255,0,0,0,0,1
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,254,253,253,254,253,254,255,255,255,255,255,255,255,255,255,255,255,255,255,254,254,1,31,2,252,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,2,252,0,253,254,255,255,255,255,255,255,255,255,255,255,255,255,255,254,252,0,152,254,253,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,0,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,235,208,254,0,255,252,255,255,255,255,255,255,255,255,255,255,255,255,255,254,252,23,171,81,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,253,255,255,253,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,252,254,254,253,255,254,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,1
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,254,253,255,253,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,31,9,252,251,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,4,250,76,252,253,252,255,255,255,255,255,255,255,255,255,255,255,255,255,255,1,152,223,254,253,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,12,255,79,252,253,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,253,76,254,253,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,74,254,53,254,254,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,249,246,251,254,253,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,252,253,254,252,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,1
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,252,253,253,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,11,30,32,196,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,10,242,253,252,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,252,13,1,54,243,253,255,255,255,255,255,255,255,255,255,255,255,255,255,255,253,247,255,132,112,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,253,115,106,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,253,44,2,46,247,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,252,255,251,254,245,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,252,253,255,253,252,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,1
255,255,253,251,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,252,255,255,254,255,253,254,255,255,255,255,255,255,255,255,255,255,255,255,254,253,255,251,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,253,254,255,253,255,255,255,255,255,255,255,255,255,255,255,255,254,255,254,251,255,253,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,255,255,255,255,255,255,255,255,255,255,255,255,255,255,253,255,255,252,254,255,253,255,255,255,255,255,255,255,255,255,255,255,255,255,255,253,255,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,253,253,253,255,255,255,254,252,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,254,251,251,253,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,250,255,254,255,255,247,255,255,255,255,255,255,255,255,255,255,255,255,254,254,247,217,205,246,254,255,255,255,255,255,255,255,255,255,255,255,255,255,251,255,175,184,228,255,252,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,178,228,250,255,253,255,255,255,255,255,255,255,255,255,255,255,255,255,250,255,160,171,197,254,255,253,255,255,255,255,255,255,255,255,255,255,255,255,255,253,251,227,164,255,251,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,254,210,206,253,255,253,255,255,255,255,255,255,255,255,255,255,255,255,255,252,252,255,255,255,248,255,255,255,255,255,255,255,255,255,255,255,255,255,253,254,255,255,250,252,255,253,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,252,255,253,255,254,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,1
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,255,255,255,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,1
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,199,249,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,66,217,199,135,159,255,255,255,255,255,255,255,255,255,255,255,255,255,255,235,42,31,74,146,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,246,110,102,254,228,185,251,255,255,255,255,255,255,255,255,255,255,255,255,255,255,239,54,124,45,60,171,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,98,122,244,151,150,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,253,75,205,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,244,80,91,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,177,243,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,1
